Date,Close,High,Low,Open,Volume
1999-12-14,14.820555686950684,15.347307700281608,14.710004402016356,15.282276295387902,18322223
1999-12-15,14.875835418701172,15.148966581430292,14.697000336502446,14.866080969070822,14143333
1999-12-16,15.009151458740234,15.282281346178188,14.892095417090813,14.950623437915523,13792339
1999-12-17,14.836819648742676,15.243263431478734,14.775039268277109,15.038414702770005,11748982
1999-12-20,14.823808670043945,15.148964393585855,14.75877726241243,14.762029621563403,12584491
1999-12-21,14.670988082885742,15.018903798844962,14.60920902527126,15.005898304165214,12499501
1999-12-22,15.600933074951172,15.727743562083827,14.827064656216914,15.022156297603782,32827414
1999-12-23,15.100190162658691,15.542401912816361,15.022153258965828,15.412339092045869,8053282
1999-12-24,14.768537521362305,15.25626928323604,14.703506093932715,15.25626928323604,7746792
1999-12-27,14.5116605758667,14.700250091141676,13.85159595778854,14.700250091141676,8966903
1999-12-28,14.869332313537598,15.204241196188878,14.436874997395034,14.505158769377356,20209442
1999-12-29,14.869332313537598,15.119700885676398,14.762030745697677,14.827062158281358,7250057
1999-12-30,14.670988082885742,15.087186261107245,14.631968969614784,14.89209332398417,4432970
1999-12-31,14.670988082885742,14.670988082885742,14.670988082885742,14.670988082885742,0
2000-01-03,15.84479808807373,15.84479808807373,15.233505657232987,15.347310637577918,25152894
2000-01-04,16.849523544311523,17.038113048183607,15.532646747114182,15.844795662090945,47648560
2000-01-05,16.15694808959961,17.213702202218283,15.932591770483056,16.19271484849992,36396207
2000-01-06,16.97308921813965,17.428306643813613,16.38781154886776,16.38781154886776,70573968
2000-01-07,17.77296257019043,18.202166155977224,16.58289497505383,17.005597786743984,83453217
2000-01-10,17.525848388671875,18.849230185721318,17.246216432505207,18.20867436763142,58497022
2000-01-11,16.124431610107422,17.363270402861673,16.124431610107422,17.35026490794709,25729224
2000-01-12,15.916332244873047,16.355291700596485,15.386330378697984,15.867558679878018,29729836
2000-01-13,15.900073051452637,16.62191675707589,15.809029334048894,15.997618858615658,34199308
2000-01-14,15.555413246154785,15.93259372753358,15.483879719567472,15.93259372753358,15967246
2000-01-17,15.340807914733887,16.322776050054166,15.10669716821366,15.893571042843208,46484261
2000-01-18,15.37657642364502,15.67246757897543,15.200992357768321,15.405841091932503,28686319
2000-01-19,15.86430835723877,16.095168068267093,15.607436339951592,15.665964357688008,26623142
2000-01-20,15.457863807678223,15.919583206277627,15.36356903795344,15.802527176751722,12278096
2000-01-21,15.441611289978027,15.591183081027303,15.314800766597038,15.526151638898686,12491796
2000-01-24,14.846573829650879,15.630196713360954,14.768536908742094,15.389582545238195,19667143
2000-01-25,14.622217178344727,14.820559864095557,14.475896476093693,14.697001737511636,23597920
2000-01-26,14.622217178344727,14.622217178344727,14.622217178344727,14.622217178344727,0
2000-01-27,14.966876983642578,15.31479264829267,14.827061034721504,14.892091127761594,21205095
2000-01-28,16.160200119018555,16.166704839635084,15.132711926368543,15.132711926368543,52762279
2000-01-31,15.91308307647705,16.696705995506097,15.770014724387982,15.99762209197652,51181391
2000-02-01,16.030136108398438,16.303265972276183,15.786270909716697,15.932590291848927,23279485
2000-02-02,16.09516716003418,16.823514323414205,15.997620031105974,16.712961699398445,24676879
2000-02-03,16.830018997192383,17.226708318434163,16.166703203086062,16.25774561941093,77717350
2000-02-04,16.64142608642578,17.216950438896717,16.550383681280785,16.908053841164822,33982238
2000-02-07,16.08866310119629,16.82351363955719,15.841545558418815,16.82351363955719,21819083
2000-02-08,15.757006645202637,16.16019804627105,15.65945951155669,16.062652227241067,25418399
2000-02-09,15.958600044250488,16.517866492538772,15.81228068552578,16.517866492538772,14956246
2000-02-10,16.179702758789062,16.319518691922088,15.750497883035207,15.750497883035207,19541274
2000-02-11,16.264249801635742,16.758484968152228,16.036641120719555,16.322777823277967,31623752
2000-02-14,17.337257385253906,17.568118385304167,16.345536182829715,16.387806340141136,67707767
2000-02-15,16.511363983154297,17.68842494991637,16.062650119420514,17.681921545603522,50319322
2000-02-16,16.25774574279785,16.712963086341027,16.095168495708435,16.712963086341027,21683665
2000-02-17,16.25774574279785,16.50486331612769,16.06265278336735,16.12768420804952,18448442
2000-02-18,15.678964614868164,16.439825961991325,15.54239972398412,16.37154483116484,16000844
2000-02-21,15.880565643310547,16.186212556767774,15.607437072088244,15.802528720873314,21332035
2000-02-22,15.41884708404541,16.023634910895645,15.217250703556626,15.932592486804547,17503185
2000-02-23,15.220498085021973,16.127680185856214,15.08718422351799,15.926083871311787,13530713
2000-02-24,15.825287818908691,16.06265091383267,15.233505604103398,15.347310584051414,16693494
2000-02-25,15.672466278076172,16.030136471212835,15.552159198608596,15.737497700325005,11083761
2000-02-28,15.96185302734375,16.1732038221086,15.431851175205967,15.672465319423237,15615542
2000-02-29,14.875835418701172,17.03811557395762,14.687245886872095,16.186210321106078,41242798
2000-03-01,15.36031436920166,15.704979001080243,14.631967311211712,15.152215960984936,21711444
2000-03-02,14.697001457214355,15.698478519740657,14.50190850588305,15.542404684521994,24391861
2000-03-03,13.539447784423828,14.820557982825527,13.523191245297685,14.501906941637994,18472003
2000-03-06,13.793071746826172,14.566940159326313,13.211043928836888,13.962152394974302,25168241
2000-03-07,13.493927955627441,13.884113855901392,13.1687734769378,13.793071443222496,21692038
2000-03-08,12.450178146362305,13.59147225865671,12.414411397782905,13.59147225865671,18162937
2000-03-09,11.634040832519531,12.61600887442126,11.455205758515573,12.45343165392819,24882047
2000-03-10,11.081278800964355,11.764104768903255,10.93495876288946,11.764104768903255,13936660
2000-03-13,10.687841415405273,11.64054484490686,10.600048738937357,11.266616823855417,19333552
2000-03-14,11.542999267578125,11.542999267578125,10.476491371760174,10.957721033236433,22508766
2000-03-15,12.128273963928223,12.420913965833792,11.380418080169834,11.549498678022923,25065667
2000-03-16,12.986687660217285,13.100491336206577,11.868154542974962,12.089259804326028,38476977
2000-03-17,12.986687660217285,12.986687660217285,12.986687660217285,12.986687660217285,0
2000-03-20,12.986687660217285,12.986687660217285,12.986687660217285,12.986687660217285,0
2000-03-21,13.845098495483398,14.020682575946285,12.895645883124065,13.259818227273776,33726705
2000-03-22,13.793071746826172,14.144238538955992,13.451658090609545,13.962152394974302,24591984
2000-03-23,13.032206535339355,13.770308061056124,12.827359166450206,13.656503090818324,19461605
2000-03-24,12.82735824584961,13.103739095931623,12.638767428770716,12.941161893304148,12179137
2000-03-27,12.55748176574707,13.136257185493184,12.29735740552388,12.876132825269991,16185037
2000-03-28,13.028958320617676,13.259816726738297,12.147788286830265,12.453433884187076,27226033
2000-03-29,12.846869468688965,13.422393843035437,12.681041191530763,13.324848029639298,29238368
2000-03-30,13.038710594177246,13.29883496510866,12.053491396169527,12.941164776712927,27146045
2000-03-31,13.315092086791992,13.643498906237951,12.498953577666644,12.876132645849435,50096815
2000-04-03,13.871108055114746,14.284055206779321,13.331350422920856,13.331350422920856,41589839
2000-04-04,12.76883602142334,13.754055445801143,12.762332614867205,13.692276370058469,31096557
2000-04-05,12.759078979492188,13.201290861883308,12.193310272576808,12.811104912126993,22840682
2000-04-06,13.259818077087402,13.42239665786874,12.635521322428486,12.876135518599005,35520794
2000-04-07,14.183258056640625,14.274300473897197,13.266321276354214,13.266321276354214,78976442
2000-04-10,14.391353607177734,15.054669274148985,13.679264381413255,14.258039738989202,132074920
2000-04-11,14.355587005615234,14.56043437713463,13.601227617321351,14.17675193613247,53573665
2000-04-12,14.173501968383789,14.729517483143589,14.040188076315768,14.306815860451808,41323432
2000-04-13,13.321596145629883,14.014176572475419,13.214294563908256,14.014176572475419,45053080
2000-04-14,13.321596145629883,13.321596145629883,13.321596145629883,13.321596145629883,0
2000-04-17,12.98913288116455,13.315013393394235,12.416374241557971,13.315013393394235,41305044
2000-04-18,13.232717514038086,13.430222111237452,13.035214247696358,13.09446536068464,22656277
2000-04-19,13.347930908203125,13.756105019129118,12.920006866380028,13.561892929114673,24311164
2000-04-20,13.394013404846191,13.492765712796713,12.844295950323373,13.15371771919591,21593577
2000-04-21,13.394013404846191,13.394013404846191,13.394013404846191,13.394013404846191,0
2000-04-24,13.245880126953125,13.522384331528828,13.107628024665273,13.36438230915904,16132510
2000-04-25,13.212971687316895,13.298556506988211,12.745547721947739,13.101053179351178,25740395
2000-04-26,14.160981178283691,14.249857164228608,13.397301948639898,13.62772260089945,69333539
2000-04-27,13.607975006103516,14.144526268905828,13.50593282076833,13.95689795402581,48050173
2000-04-28,13.591513633728027,13.789018205218573,13.384135430691915,13.594806175100683,20049138
2000-05-01,13.591513633728027,13.591513633728027,13.591513633728027,13.591513633728027,0
2000-05-02,12.88708782196045,13.686977224782149,12.752126872310853,13.627726108615441,31893179
2000-05-03,12.943050384521484,13.035217623386957,12.17937080150852,12.96938407146276,20524665
2000-05-04,13.370973587036133,13.476308327917133,12.778463673293654,13.08788547277502,20499324
2000-05-05,13.259051322937012,13.686976623500849,13.166884107044645,13.489473355240891,24879037
2000-05-08,13.061548233032227,13.331468765799068,13.012172087609592,13.331468765799068,9727024
2000-05-09,12.979254722595215,13.045089583489785,12.7060416469118,12.94304608144622,12330686
2000-05-10,13.012175559997559,13.298554884327558,12.936465716317336,12.969383155383335,16479752
2000-05-11,12.47562026977539,12.870626751426787,12.251783352230097,12.837710653670394,16314880
2000-05-12,12.317622184753418,12.699462616706025,12.228746163498798,12.699462616706025,12001844
2000-05-15,12.416375160217285,12.495376220057315,12.001617267055687,12.202411793839675,8127716
2000-05-16,12.393329620361328,12.47562187160457,12.245201172579744,12.432830805941279,8462187
2000-05-17,12.518413543701172,12.706041835347262,12.393328903175487,12.574373442462973,11234113
2000-05-18,12.133285522460938,12.640210590314759,12.054283141585229,12.640210590314759,9489477
2000-05-19,12.199115753173828,12.376869065595312,12.027946192514055,12.278116781742007,7726856
2000-05-22,12.034534454345703,12.146452952807632,11.850198651938149,12.080618072233106,6980460
2000-05-23,11.876530647277832,12.087201460218193,11.596735075029825,11.988450473206514,12264286
2000-05-24,11.889698028564453,11.93249043301342,10.935098953626325,11.883115605462985,8417757
2000-05-25,12.133285522460938,12.238620255818146,11.883114865308665,11.978573302913059,10876166
2000-05-26,12.363701820373535,12.43612042955041,12.014780270860074,12.057572661919034,15354573
2000-05-29,12.673127174377441,12.949630165404212,12.373580382050015,12.373580382050015,12285642
2000-05-30,13.074716567993164,13.232718662435655,12.706043683436263,12.76200359033741,12972622
2000-05-31,13.4170560836792,13.627726878716667,13.140551746514477,13.49605713274658,22912042
2000-06-01,13.120800971984863,13.397305291342757,13.041798597147436,13.397305291342757,9477914
2000-06-02,13.301844596862793,13.407180656174909,13.170176186294825,13.229427303764846,12507068
2000-06-05,13.548724174499512,14.246570085036057,13.397305833459047,13.397305833459047,32536504
2000-06-06,13.75939655303955,13.907523699954178,13.430224819705293,13.561893246867415,13442405
2000-06-07,13.749523162841797,13.917400260352377,13.56847855567726,13.854857916641224,14462732
2000-06-08,14.496739387512207,14.839078589118017,13.729770056838637,13.792312386098851,43913624
2000-06-09,14.681077003479004,15.168252140398229,14.378238980359617,14.61524212985652,45288623
2000-06-12,14.365069389343262,14.931245493959299,14.318985783007577,14.68765862626587,16915778
2000-06-13,14.335447311401367,14.46382452301225,14.190611380543611,14.318988592154495,13155936
2000-06-14,14.52966022491455,14.80616595077257,14.35190816004776,14.430909225639452,12899662
2000-06-15,14.69095230102539,14.964165435716215,14.35848937576199,14.500032760226201,20366163
2000-06-16,15.37891960144043,15.53363180045271,14.71399252180936,14.776534845081471,40968909
2000-06-19,15.230794906616211,15.648843970508931,15.102417697902279,15.566550376131604,17958204
2000-06-20,15.615925788879395,15.724553062111344,15.174835604259018,15.339421454315643,20344902
2000-06-21,14.83249282836914,15.764049127735278,14.773241723668377,15.734424240813624,24589769
2000-06-22,15.174835205078125,15.273586180171302,14.648158901722052,14.7765361009436,21212949
2000-06-23,15.576425552368164,16.389479818248823,15.36246222236874,15.36246222236874,55661441
2000-06-26,14.997081756591797,15.73442751186995,14.78641230128817,15.471089361882687,23789691
2000-06-27,14.947708129882812,15.425008357855834,14.895040757156872,15.01025179949558,20266791
2000-06-28,15.043164253234863,15.23737630746144,14.832494813531923,15.010248151424504,11676392
2000-06-29,15.145208358764648,15.405253957713327,15.043164845817213,15.141917147711254,15207051
2000-06-30,14.970746994018555,15.339419845045057,14.87857844854752,14.980621957665873,12689587
2000-07-03,15.35350513458252,15.50327886065209,15.177104998226177,15.296923171690809,14888457
2000-07-04,15.523248672485352,15.699648797419899,15.380130549015506,15.443368101145541,19835523
2000-07-05,15.483306884765625,15.709632008418641,15.423397134898474,15.709632008418641,14339312
2000-07-06,15.243670463562012,15.476652564528656,15.147149557354007,15.37680251597793,8316308
2000-07-07,15.440041542053223,15.643068091820965,15.28361087459153,15.37680263920363,14988688
2000-07-10,15.223698616027832,15.576498836278587,15.060611036240395,15.496619617296425,12247212
2000-07-11,15.35683536529541,15.436714608816532,15.077257340145529,15.110540694692308,10042851
2000-07-12,15.316888809204102,15.533227815009232,15.210381858420867,15.443363878885524,10075643
2000-07-13,15.270295143127441,15.65970786616149,14.977403315360565,15.376800772987554,22258353
2000-07-14,15.020670890808105,15.336861319098114,14.944119467299936,15.177102879677902,13467376
2000-07-17,14.910835266113281,15.210382632198277,14.817642184056282,14.977400599881436,11982512
2000-07-18,15.336860656738281,15.643064991895265,14.844270137989074,14.844270137989074,40897655
2000-07-19,14.860915184020996,15.486637871952333,14.727783126690424,15.343521078528438,14818453
2000-07-20,14.634592056274414,14.970752061809995,14.494803040154101,14.870901995637228,18257784
2000-07-21,14.511443138122559,14.777707260960312,14.451533374071113,14.711141903076777,13027046
2000-07-24,13.31657600402832,14.411590549012024,13.216727311932244,14.411590549012024,16063259
2000-07-25,13.47966194152832,13.69267317627193,12.58101709441235,13.113547872574186,21089528
2000-07-26,12.957118034362793,13.646078139115714,12.847283268703027,13.646078139115714,13450503
2000-07-27,13.156816482543945,13.240023494878006,12.654241229874902,12.897208020410872,10102447
2000-07-28,13.702662467956543,13.832466724180522,13.180116300705107,13.266653817172813,27046026
2000-07-31,13.35651683807373,13.679362884574791,13.279965408446307,13.539573902494984,7811878
2000-08-01,13.309921264648438,13.512947803838887,13.130191992571405,13.413097759689984,11954266
2000-08-02,13.516275405883789,13.562872630743405,13.130191803627755,13.180115479332148,6314561
2000-08-03,13.349859237670898,13.912344280224671,13.279964750095994,13.566199638653119,20632919
2000-08-04,13.439723014831543,13.609467537046806,13.269979838267822,13.379813262617425,15470055
2000-08-07,13.359842300415039,13.579511815862912,13.286620025700008,13.506288195496492,6564253
2000-08-08,13.532915115356445,13.612794330540583,13.413095619754518,13.433066432789133,8338872
2000-08-09,13.512948036193848,13.646080085029931,13.479664687571907,13.646080085029931,3429526
2000-08-10,13.363171577453613,13.57618417908698,13.3199048435274,13.546229975833862,4206414
2000-08-11,13.279964447021484,13.379813135999083,12.993729564996793,13.32656166810902,6424479
2000-08-14,13.266651153564453,13.379812366594363,13.046981628273059,13.246680340396132,7038233
2000-08-15,13.266651153564453,13.266651153564453,13.266651153564453,13.266651153564453,0
2000-08-16,13.409771919250488,13.57951648080387,13.346533010470761,13.44638306918495,6538276
2000-08-17,13.150160789489746,13.512947111603449,13.06695376927981,13.512947111603449,11183812
2000-08-18,13.10356616973877,13.146834255009514,12.82398818665141,13.083596698275878,4207495
2000-08-21,13.14350700378418,13.223384892950758,13.073611159459881,13.180116805884346,2339905
2000-08-22,13.16347599029541,13.266653836080886,13.023686998109081,13.180116319489844,8129963
2000-08-23,13.293278694152832,13.406439916847583,13.213398125960024,13.31324816337525,5287450
2000-08-24,13.266651153564453,13.346529023631943,13.013698285310639,13.346529023631943,5031049
2000-08-25,13.21672534942627,13.346528226181713,13.133516996991887,13.186769804289344,2865903
2000-08-28,13.286622047424316,13.306591517084948,13.120205314747077,13.120205314747077,3168356
2000-08-29,13.263324737548828,13.413098466007428,13.18011636304309,13.28662335154078,5970636
2000-08-30,13.359842300415039,13.609466015795954,13.279963088275535,13.279963088275535,8818586
2000-08-31,13.210067749023438,13.413094234860521,13.086920470123012,13.369827508548054,5480864
2000-09-01,13.210067749023438,13.210067749023438,13.210067749023438,13.210067749023438,0
2000-09-04,13.426412582397461,13.596157131140044,13.206744353717427,13.30659305924408,8428653
2000-09-05,13.656065940856934,13.812495254626457,13.399785237217134,13.542902019148503,10323322
2000-09-06,13.892374038696289,14.035492161706147,13.715973914328703,13.779212811907101,14681276
2000-09-07,13.855762481689453,13.995551458435083,13.779212400634712,13.779212400634712,8313997
2000-09-08,14.161967277526855,14.275131195714895,13.905687927511249,13.905687927511249,14370164
2000-09-11,14.168624877929688,14.444873684575189,14.128684594281943,14.301756914002913,6709698
2000-09-12,14.161967277526855,14.27180205362018,14.065447724160778,14.238518706582711,4973552
2000-09-13,13.705988883972168,14.205235041398005,13.666048599291402,14.1586391639801,4733748
2000-09-14,13.592825889587402,13.87906077485016,13.512946668371375,13.732614863128337,7025282
2000-09-15,13.296607971191406,13.626110978312811,13.223384333135696,13.579515096387697,4348425
2000-09-18,13.030344009399414,13.216730249696948,12.990405061944134,13.216730249696948,3151122
2000-09-19,12.704166412353516,13.046981891345608,12.531094101980349,12.99040128368979,6534323
2000-09-20,12.897210121154785,13.246682590314384,12.687526639659024,13.246682590314384,3338124
2000-09-21,12.797362327575684,12.947136061304409,12.754094240440562,12.847286008384076,1877181
2000-09-22,12.184951782226562,12.714153547239686,12.04849058582051,12.714153547239686,5641740
2000-09-25,12.41793155670166,12.78071784972297,12.25484398008227,12.314753729567995,3272349
2000-09-26,12.121713638305664,12.581019538876543,12.068459473621191,12.581019538876543,5430531
2000-09-27,12.018535614013672,12.14833986305125,11.84879107848313,12.14833986305125,5001871
2000-09-28,11.775568008422852,12.08177236571063,11.748941601078329,12.065130692913861,4398217
2000-09-29,11.812180519104004,11.902044486098708,11.71565961308888,11.815508315788358,4062019
2000-10-02,11.812180519104004,11.812180519104004,11.812180519104004,11.812180519104004,0
2000-10-03,11.459375381469727,11.782221349870262,11.359526709418075,11.682372677818611,7846694
2000-10-04,11.599166870117188,11.695689113296986,11.449393156411462,11.51595984945916,3209499
2000-10-05,11.45272159576416,11.662405051217203,11.416109109443358,11.62579391054791,2920232
2000-10-06,11.416110038757324,11.502647548845188,11.292962730671508,11.392812772244843,3847249
2000-10-09,11.479347229003906,11.662405632781885,11.382827678236225,11.416109678726096,5422975
2000-10-10,11.449394226074219,11.5925123603673,11.38282887245923,11.522616518746224,4038585
2000-10-11,11.189785957336426,11.442738193760908,11.000071275398689,11.37617149704749,3612363
2000-10-12,11.203097343444824,11.309603643597416,11.086606981762548,11.089935450822953,3567605
2000-10-13,11.020041465759277,11.216412414506474,10.990087259502081,11.126547777257375,3045995
2000-10-16,11.063309669494629,11.509303018380178,10.996742975826013,11.282977874688813,3279079
2000-10-17,10.743790626525879,11.043338707328477,10.617314859897105,10.993413690781834,4079729
2000-10-18,10.580703735351562,10.783730938105611,10.477526572191195,10.717164917868956,3676092
2000-10-19,10.607330322265625,10.73380677208612,10.417616993186499,10.584032382996487,5888168
2000-10-20,10.720494270324707,11.016713252989094,10.650599102285465,10.730478333150522,6955786
2000-10-23,10.420944213867188,10.650597815898825,10.371019868812887,10.524122045892055,3201550
2000-10-24,10.367692947387695,10.47752705403572,10.317767925294884,10.351051273356758,3484872
2000-10-25,10.464213371276855,10.640614177331239,10.39431887730693,10.45090083919537,6398343
2000-10-26,10.58403491973877,10.604005067345694,10.321097894906442,10.32775483505074,1581533
2000-10-27,10.5540771484375,10.683881390319033,10.494168067652456,10.633957044193867,3296662
2000-10-30,10.454229354858398,10.630629500219973,10.430931412874573,10.617316967222832,3761103
2000-10-31,10.866938591003418,10.95014628419478,10.580703695816618,10.580703695816618,8213427
2000-11-01,11.552572250366211,11.738958472935236,11.016713542544942,11.049996892693105,25579328
2000-11-02,11.48267650604248,11.70900164768398,11.389483404880805,11.5425862606713,12974996
2000-11-03,11.63577938079834,11.945311543624895,11.489333463206039,11.489333463206039,19298344
2000-11-06,11.592511177062988,12.021862844812766,11.535929219331539,11.715658481614776,17946450
2000-11-07,11.552572250366211,11.675719569393026,11.499319428389844,11.515961103463926,8292927
2000-11-08,11.659076690673828,11.902043506890237,11.645764159379949,11.65574889426326,10142595
2000-11-09,11.539255142211914,11.705671846372747,11.482674539318321,11.632448227411707,6546235
2000-11-10,11.243037223815918,11.612479782818275,11.216410817937915,11.515958893304074,7096949
2000-11-13,10.99008846282959,11.123221198572733,10.936834964836788,11.123221198572733,4318335
2000-11-14,11.226398468017578,11.309605498393443,10.936834395962874,10.996744157572406,9140624
2000-11-15,11.509303092956543,11.842133872153038,11.349544641898612,11.632450400520149,18438479
2000-11-16,11.5758695602417,11.728972415411068,11.40279723549427,11.582525152999994,15060748
2000-11-17,11.253021240234375,11.595837371498128,11.05332253605793,11.595837371498128,13591210
2000-11-20,11.249695777893066,11.336231273015887,11.0899366468474,11.12321999538945,6462294
2000-11-21,11.146517753601074,11.249695594135403,11.066638525795945,11.183128898138635,8403608
2000-11-22,11.229724884033203,11.409454146762968,11.149845660259391,11.149845660259391,5938798
2000-11-23,11.18312931060791,11.272993949822544,11.119891081643718,11.153174430869699,4927352
2000-11-24,11.276323318481445,11.396142174162764,11.183130202347847,11.183130202347847,5649933
2000-11-27,11.85877513885498,11.97859464586375,11.256351153132515,11.346215110563309,23210414
2000-11-28,12.444560050964355,12.774063055607465,11.785554041678136,11.785554041678136,37519351
2000-11-29,12.018535614013672,12.61430269532706,11.885402222804887,12.3879775450541,23934246
2000-11-30,12.145008087158203,12.284798386743345,11.995234400179337,12.02851774076383,13643058
2000-12-01,12.5410795211792,12.700837964567494,12.015206969120733,12.05514590714203,25603504
2000-12-04,12.963774681091309,13.512945805752327,12.551063379343892,12.647584267024813,27891413
2000-12-05,12.913849830627441,13.096906874509095,12.853940081365078,13.027012391311581,12651707
2000-12-06,12.724135398864746,13.24668010631691,12.647583980534193,13.24668010631691,10545628
2000-12-07,12.800687789916992,12.927162885768354,12.587675189925688,12.587675189925688,10346247
2000-12-08,13.106892585754395,13.379813601054101,12.87723965116758,12.87723965116758,29306496
2000-12-11,13.083598136901855,13.279967767733076,12.933823047506277,13.246684414534059,18223826
2000-12-12,12.837301254272461,13.18677374770142,12.787376227882103,13.05031389281359,12973640
2000-12-13,13.259995460510254,13.313248275988197,12.893879999209124,12.913850814252037,16301420
2000-12-14,13.186771392822266,13.672705000013337,13.113549110380447,13.339874241484383,26987999
2000-12-15,12.760749816894531,13.200087626977957,12.680870582057118,13.133520925120894,10996662
2000-12-18,12.6908540725708,12.780719380387719,12.454544188085029,12.64758598974092,8867859
2000-12-19,13.083598136901855,13.206745467216729,12.747438153504389,12.747438153504389,22866309
2000-12-20,13.080265998840332,13.366500886892148,12.887224209274388,12.993729838600212,20101315
2000-12-21,12.870583534240723,13.056968400009865,12.77073348976851,13.056968400009865,7067559
2000-12-22,12.491155624389648,13.046983775514894,12.381320843667602,12.94713507584622,11168465
2000-12-25,12.491155624389648,12.491155624389648,12.491155624389648,12.491155624389648,0
2000-12-26,12.19826602935791,12.694185859809181,12.04849227932362,12.640931685062933,8242075
2000-12-27,12.194936752319336,12.348039626625638,11.981925461790661,12.178295077040314,5371317
2000-12-28,12.534420013427734,12.614299218746806,12.321407453592268,12.37466160278959,8311634
2000-12-29,12.82398509979248,12.880565703868408,12.464526626075298,12.614300317298428,11557858
2001-01-01,12.980420112609863,13.166805004204681,12.720811575792482,12.883897851318505,11237186
2001-01-02,13.699333190917969,13.912345819159931,12.990403502189105,13.153489760802879,21367159
2001-01-03,14.464844703674316,14.674528187579362,13.652737178122152,13.71264693718812,59167521
2001-01-04,14.155313491821289,14.711141690483979,13.928988317853953,14.53806934031463,29457229
2001-01-05,14.3084135055542,14.538067797672538,14.02217859877372,14.158639786308457,29628333
2001-01-08,14.161967277526855,14.491470260155216,14.062118582066063,14.17860895104559,13834426
2001-01-09,13.942301750183105,14.305086768896627,13.87240590732812,14.12868662750783,12462490
2001-01-10,14.42823314666748,14.761063935854096,13.97891063930939,14.012193987358383,32865495
2001-01-11,14.361668586730957,14.604635426080248,14.218550451372963,14.47815896566276,27410883
2001-01-12,14.701156616210938,14.93746652100055,14.378310538326339,14.478159244238839,41641168
2001-01-15,14.691169738769531,15.037314412400162,14.55803768954686,14.830960072517941,34162117
2001-01-16,14.791022300720215,14.904184898220155,14.511444276973526,14.804336180732871,26929908
2001-01-17,14.511443138122559,14.844273964495654,14.418250022303443,14.844273964495654,16045082
2001-01-18,14.56469440460205,14.671200042343493,14.251833084497818,14.418248479881736,15326190
2001-01-19,14.617948532104492,14.691170828193844,14.511442884828424,14.64124714706555,10512020
2001-01-22,14.63791275024414,14.914162851151158,14.594644678362938,14.691165554766961,13912845
2001-01-23,15.123847007751465,15.709630577241379,14.644570398128765,14.684510676285393,31829503
2001-01-24,15.047301292419434,15.443371045575613,14.934140043691238,15.443371045575613,19080055
2001-01-25,15.586485862731934,15.742915168373779,15.113864766826334,15.123849501599082,56142320
2001-01-26,15.586485862731934,15.586485862731934,15.586485862731934,15.586485862731934,0
2001-01-29,15.243670463562012,15.509935914045565,14.644574209212806,15.509935914045565,26620577
2001-01-30,15.316888809204102,15.410080540868966,15.177099866055558,15.360156879495378,22795278
2001-01-31,15.343520164489746,15.776199661451617,14.98406161263309,15.243670118201223,48728123
2001-02-01,15.187092781066895,15.633086252094781,15.024005144305631,15.25033034997972,40833374
2001-02-02,15.609786987304688,15.74291905993683,14.994048964696656,15.004033701937576,39106958
2001-02-05,15.952596664428711,16.158952292333108,15.509931210529592,15.643063222572119,36489697
2001-02-06,15.702978134155273,16.075749236249752,15.666366986996831,16.042465885868715,27776185
2001-02-07,15.8128080368042,16.00917759035219,15.479977327106655,15.80948024105473,30459083
2001-02-08,16.401920318603516,16.50842729082999,15.71628933828862,15.816138026789757,48161225
2001-02-09,17.087554931640625,17.433698237079586,16.478472650186067,16.508428200342838,69484061
2001-02-12,16.52506446838379,17.174085529738665,16.40857412972324,17.107520198640323,26833991
2001-02-13,16.355321884155273,16.90782209044933,16.192234327949656,16.64155672002488,28600057
2001-02-14,16.278776168823242,16.565009735541945,15.799498104834393,16.042464933408645,52075595
2001-02-15,16.285432815551758,16.658203919630413,16.18225496708205,16.408580136095686,36990226
2001-02-16,15.65638256072998,16.42522204887357,15.509936623547445,16.295417787210763,25753845
2001-02-19,15.955928802490234,16.172269221968094,15.80948422221446,15.80948422221446,27932387
2001-02-20,15.71961784362793,16.01583747193449,15.646395558467397,15.849422086491076,22365632
2001-02-21,15.896021842956543,16.954425513617636,15.576503525193436,15.643070233875891,37819768
2001-02-22,15.446696281433105,16.042463313372924,15.31356290125761,15.722945084863882,25937784
2001-02-23,14.814316749572754,15.643065850441946,14.677855573273062,15.57649916041253,22048373
2001-02-26,14.807658195495605,14.937462419496653,14.444871927468212,14.644570630112025,15412081
2001-02-27,14.864245414733887,15.31356664573987,14.724456407889553,14.844274595433365,31056367
2001-02-28,16.342012405395508,16.694812640470314,15.05728387274964,15.110536687642004,71897680
2001-03-01,17.400409698486328,17.93626818850502,16.574988602046027,16.574988602046027,73527384
2001-03-02,17.650039672851562,18.365627628461294,17.46032566297201,17.64005493743448,62208514
2001-03-05,17.413728713989258,17.899662342583134,16.97439096303325,17.773185895206655,44423798
2001-03-06,17.413728713989258,17.413728713989258,17.413728713989258,17.413728713989258,0
2001-03-07,17.503591537475586,17.673336055094836,16.921137049352176,17.57348736787584,38814436
2001-03-08,17.440357208251953,17.899664483759636,17.32386548174504,17.64005596518348,16204379
2001-03-09,17.2972354888916,17.506918922091508,16.81462973642728,17.353816091984573,14988094
2001-03-12,16.328697204589844,17.323861625279783,16.002523403413903,17.14746152204842,11301499
